uid,mid,rating
4747,273,5
4747,616,4
4747,70,3
4747,717,3
4747,163,3
4747,954,4
4747,9,5
4747,2042,5
4747,27,5
4747,28,3
4747,51,2
4747,208,4
4747,133,5
4747,919,5
4747,337,3
4747,2,5
4747,150,4
4747,712,5
4747,470,4
4747,103,4
4747,79,5
4747,426,5
4747,217,4
4747,6,2
4747,181,4
4747,276,5
4747,234,4
4747,739,4
4747,140,3
4747,745,3
4747,26,4
4747,711,5
4747,346,4
4748,914,4
4748,639,5
4748,2895,5
4748,201,5
4748,672,5
4748,40,5
4748,42,4
4748,273,5
4748,860,5
4748,645,4
4748,2108,5
4748,2471,5
4748,334,5
4748,208,4
4748,102,5
4748,185,5
4748,216,5
4748,375,1
4748,6,4
4748,231,5
4748,105,4
4748,295,5
4748,382,4
4748,2776,1
4748,3406,5
4748,564,5
4748,782,5
4748,2122,4
4748,221,4
4748,2713,4
4748,386,3
4748,1729,3
4748,10,5
4748,6823,4
4748,26,5
4748,1,4
4748,831,5
4748,3096,5
4748,17,5
4748,5177,5
4748,66,4
4748,990,3
4748,211,4
4748,302,1
4748,207,4
4748,9,5
4748,1933,5
4748,27,5
4748,3783,4
4748,407,5
4748,309,5
4748,100,4
4748,79,5
4748,19,4
4748,5626,5
4748,8,4
4748,683,5
4748,2893,5
4748,219,4
4748,178,4
4748,279,4
4748,262,5
4748,89,4
4748,91,3
4748,92,5
4748,7729,5
4748,115,5
4749,208,4
4749,209,5
4749,506,4
4749,109,4
4749,108,3
4749,104,4
4749,19,4
4749,6,4
4749,508,1
4749,176,4
4749,269,4
4749,8,4
4749,26,5
4749,213,4
4749,27,4
4750,207,5
4750,178,5
4750,101,4
4750,91,5
4750,338,2
4750,18,5
4750,225,4
4750,104,5
4750,35,4
4750,9,3
4750,47,4
4750,25,4
4750,213,4
4750,211,4
4750,115,5
4751,66,4
4751,136,1
4751,5846,5
4751,2448,2
4751,1269,5
4751,381,5
4751,207,3
4751,9947,5
4751,4470,5
4751,3479,5
4751,202,1
4751,174,1
4751,91,1
4751,471,5
4751,1821,5
4751,307,1
4751,835,2
4751,1092,1
4751,416,5
4751,10,5
4751,4025,5
4752,372,4
4752,9948,1
4752,9949,3
4752,1006,4
4752,2514,3
4752,9931,1
4752,312,4
4752,322,5
4752,9950,4
4752,683,4
4752,990,4
4752,2644,4
4752,279,3
4752,6556,1
4752,1275,5
4752,2166,3
4752,9951,2
4752,505,4
4752,705,4
4752,94,4
4752,2823,3
4752,9952,5
4752,973,4
4753,106,5
4753,913,4
4753,343,5
4753,2567,5
4753,91,5
4753,2430,5
4753,185,5
4753,1526,5
4753,405,5
4753,607,4
4753,8,4
4753,464,5
4753,318,5
4753,326,5
4754,172,5
4754,32,5
4754,1509,5
4754,17,5
4754,91,5
4754,63,5
4754,548,5
4754,216,5
4754,336,5
4754,169,5
4754,495,5
4754,27,5
4754,201,5
4755,207,5
4755,208,4
4755,178,4
4755,603,4
4755,103,5
4755,19,3
4755,2250,2
4755,6,5
4755,8,5
4755,10,5
4755,27,5
4755,26,5
4755,115,5
4756,208,5
4756,178,4
4756,100,4
4756,150,5
4756,1324,1
4756,102,4
4756,103,4
4756,175,3
4756,35,1
4756,6,4
4756,10,5
4756,26,5
4756,234,5
4756,219,3
4757,220,5
4757,91,5
4757,225,5
4757,35,5
4757,169,5
4757,2234,5
4757,9,5
4757,2952,5
4757,10,5
4757,1459,5
4757,27,5
4757,26,5
4757,1659,5
4757,234,5
4758,208,4
4758,209,4
4758,195,3
4758,18,4
4758,66,2
4758,19,2
4758,6,4
4758,35,4
4758,169,5
4758,8,4
4758,582,3
4758,23,1
4758,211,5
4758,234,4
4758,219,4
4758,178,4
4758,207,4
4758,174,4
4758,109,5
4758,223,3
4758,225,4
4758,268,4
4758,9,5
4758,25,3
4758,10,5
4758,27,5
4758,26,5
4758,115,5
4759,208,5
4759,214,1
4759,101,5
4759,103,5
4759,465,1
4759,234,5
4759,219,5
4759,178,5
4759,262,4
4759,89,5
4759,107,5
4759,109,5
4759,9,5
4759,10,5
4759,27,5
4759,26,5
4759,309,4
4760,100,1
4760,102,4
4760,709,4
4760,185,4
4760,169,4
4760,6,5
4760,271,4
4760,105,3
4760,9953,1
4760,219,3
4760,178,4
4760,207,4
4760,279,1
4760,106,4
4760,89,3
4760,91,3
4760,250,5
4760,223,1
4760,175,3
4760,318,1
4760,10,5
4760,188,4
4760,26,5
4761,2246,5
4761,1926,5
4761,149,5
4761,118,5
4761,721,4
4761,15,5
4761,1540,5
4761,710,5
4761,1448,5
4761,2839,4
4761,180,4
4761,154,5
4761,723,4
4761,8608,4
4761,125,5
4761,511,5
4761,172,3
4761,724,4
4761,952,5
4761,693,5
4761,1515,5
4761,1416,4
4761,1259,5
4761,1457,5
4761,646,4
4761,1329,4
4761,6175,5
4761,27,5
4761,131,5
4761,28,4
4761,2855,4
4761,649,5
4761,150,5
4761,1295,5
4761,832,5
4761,103,4
4761,80,3
4761,4202,5
4761,20,5
4761,774,4
4761,3861,5
4761,3407,5
4761,739,4
4761,1245,5
4761,2906,4
4761,1078,5
4761,144,5
4761,167,5
4761,26,4
4761,711,4
4762,207,4
4762,100,5
4762,89,5
4762,102,4
4762,185,5
4762,79,5
4762,186,4
4762,175,2
4762,6,5
4762,271,4
4762,9,5
4762,8,5
4762,10,5
4762,105,4
4762,309,4
4762,213,5
4762,26,5
4763,207,5
4763,178,5
4763,279,5
4763,100,5
4763,106,5
4763,102,5
4763,221,3
4763,91,5
4763,185,5
4763,318,2
4763,105,3
4763,213,1
4763,115,4
4763,219,1
4764,299,1
4764,3155,2
4764,218,2
4764,582,4
4764,5585,4
4764,3889,4
4764,3108,2
4764,9954,4
4764,442,3
4764,758,4
4764,953,2
4764,222,5
4764,3368,4
4764,717,4
4764,1388,4
4764,9,5
4764,2562,2
4764,27,5
4764,28,4
4764,76,4
4764,191,5
4764,3,4
4764,79,5
4764,217,4
4764,6,4
4764,2898,4
4764,4751,5
4764,684,5
4764,276,5
4764,23,2
4764,4335,3
4764,897,4
4764,4257,5
4764,9955,5
4764,3479,4
4764,982,4
4764,2688,4
4764,862,4
4764,5371,5
4764,700,4
4765,7847,5
4765,109,5
4765,717,5
4765,548,5
4765,374,5
4765,387,5
4765,20,5
4765,2936,5
4765,204,5
4765,540,5
4765,531,5
4765,50,5
4765,430,5
4765,234,5
4765,1163,5
4766,30,5
4766,3558,4
4766,1,5
4766,273,5
4766,2524,5
4766,4334,2
4766,461,5
4766,3611,5
4766,10,5
4766,36,5
4766,4642,4
4766,719,2
4767,431,4
4767,208,4
4767,262,4
4767,1143,3
4767,2675,4
4767,270,4
4767,101,2
4767,221,1
4767,5979,5
4767,312,4
4767,223,3
4767,1599,4
4768,208,5
4768,89,3
4768,107,5
4768,174,5
4768,225,5
4768,35,5
4768,66,5
4768,8,5
4768,218,5
4768,10,5
4768,211,5
4768,915,5
4768,115,5
4769,8089,3
4769,1361,5
4769,9620,2
4769,1767,1
4769,5510,1
4769,6,5
4769,4591,2
4769,8262,1
4769,9551,2
4769,1984,2
4769,8271,5
4769,5866,5
4769,4593,2
4769,7234,2
4769,615,5
4769,8263,1
4769,1687,4
4769,366,4
4769,368,4
4769,2145,5
4769,999,3
4769,2064,2
4769,8260,3
4769,6508,5
4769,406,4
4769,2005,5
4769,9558,1
4769,1440,1
4769,2379,2
4769,9559,3
4769,2007,5
4769,1859,5
4770,15,5
4770,2884,5
4770,103,5
4770,185,5
4770,4967,5
4770,769,5
4770,1264,5
4770,80,5
4770,515,5
4770,974,5
4770,67,5
4770,341,1
4770,273,5
4770,994,5
4770,833,5
4770,130,5
4771,52,5
4771,920,3
4771,1263,1
4771,3728,1
4771,6268,3
4771,9956,5
4771,9957,1
4771,9958,1
4771,4148,4
4771,598,1
4771,9959,4
4771,9960,5
4771,9961,4
4771,2791,5
4771,7937,2
4771,956,5
4771,9962,1
4772,1697,4
4772,150,5
4772,209,3
4772,254,5
4772,5919,5
4772,81,5
4772,8,5
4772,1266,5
4772,1868,5
4772,37,3
4772,295,4
4772,2808,3
4772,2767,5
4772,1038,4
4772,952,5
4772,1385,3
4772,416,5
4772,2037,5
4772,2340,5
4772,956,5
4772,420,3
4773,208,4
4773,168,4
4773,101,5
4773,103,5
4773,338,1
4773,185,5
4773,135,5
4773,2797,2
4773,66,3
4773,19,4
4773,6,5
4773,8,5
4773,20,5
4773,998,5
4773,213,3
4773,219,4
4773,207,2
4773,178,4
4773,279,4
4773,175,4
4773,176,1
4773,9,5
4773,10,5
4773,27,4
4773,26,5
4774,432,5
4774,470,4
4774,103,4
4774,79,5
4774,19,4
4774,6,5
4774,1542,1
4774,612,5
4774,20,3
4774,180,1
4774,154,5
4774,213,5
4774,451,5
4774,315,1
4774,1633,5
4774,456,5
4774,202,4
4774,2147,1
4774,9,5
4774,10,4
4774,28,4
4775,9938,5
4775,8112,5
4775,9963,5
4775,9931,5
4775,9964,5
4775,9965,5
4775,9966,5
4775,4641,5
4775,7505,5
4775,9967,5
4775,9968,5
4775,9969,5
4776,2315,4
4776,2250,4
4776,2628,4
4776,437,3
4776,5866,5
4776,489,5
4776,300,5
4776,892,5
4776,3594,5
4776,917,5
4776,870,3
4776,172,2
4776,3951,5
4776,3929,3
4776,1324,3
4776,9970,3
4776,2408,2
4776,834,3
4776,128,5
4776,7694,4
4776,176,4
4776,762,4
4776,7988,5
4776,206,4
4776,1393,5
4776,3286,5
4776,470,5
4776,4518,4
4776,4773,5
4776,1526,4
4776,771,4
4776,516,4
4776,1527,3
4776,6,4
4776,3883,5
4776,1010,4
4776,9971,5
4776,7234,3
4776,1530,3
4776,2412,5
4776,1851,5
4776,382,5
4776,451,4
4776,780,5
4776,2124,4
4776,982,4
4776,2713,4
4776,4763,5
4776,718,3
4776,4915,4
4776,839,3
4776,884,2
4776,1405,3
4776,3165,3
4776,2641,5
4776,339,5
4776,9972,5
4776,578,3
4776,509,4
4776,853,2
4776,2349,5
4776,614,3
4776,154,5
4776,2872,4
4776,1745,3
4776,442,4
4776,616,4
4776,588,5
4776,2147,4
4776,2892,3
4776,3905,5
4776,3175,3
4776,463,5
4776,808,4
4776,3148,3
4776,1423,4
4776,1677,4
4776,1880,5
4776,1753,5
4776,2369,3
4776,2074,5
4776,9973,5
4776,324,5
4776,20,5
4776,596,5
4776,3715,4
4776,998,3
4776,615,5
4776,484,5
4776,2406,4
4776,140,4
4776,3671,3
4776,212,4
4776,4039,4
4776,1046,5
4777,208,5
4777,101,2
4777,338,1
4777,18,4
4777,19,4
4777,6,4
4777,169,4
4777,8,4
4777,213,5
4777,211,4
4777,465,5
4777,234,5
4777,219,3
4777,178,5
4777,207,5
4777,267,4
4777,262,4
4777,91,5
4777,223,3
4777,225,5
4777,10,5
4777,26,5
4777,115,5
4778,1156,5
4778,4231,5
4778,3893,4
4778,617,5
4778,9974,5
4778,8351,5
4778,3908,5
4778,2086,5
4778,2224,5
4778,3789,5
4778,1022,5
4778,5877,5
4778,6512,5
4779,432,5
4779,202,5
4779,470,5
4779,103,4
4779,79,5
4779,6,5
4779,8,5
4779,9,5
4779,612,5
4779,10,5
4779,213,4
4779,451,5
4780,149,5
4780,594,5
4780,591,5
4780,1472,5
4780,606,5
4780,578,5
4780,3349,5
4780,6924,5
4780,20,1
4780,2235,5
4780,96,5
4780,2645,5
4781,220,4
4781,209,2
4781,103,4
4781,109,5
4781,19,2
4781,6,4
4781,8,3
4781,9,5
4781,2396,3
4781,4425,5
4781,27,4
4781,211,3
4781,26,5
4782,178,3
4782,100,3
4782,220,5
4782,103,4
4782,2980,4
4782,111,5
4782,255,5
4782,18,3
4782,10,3
4782,211,5
4782,26,5
4782,219,4
4783,106,5
4783,183,4
4783,4668,5
4783,223,5
4783,66,5
4783,268,5
4783,179,5
4783,9975,5
4783,218,1
4783,6804,5
4783,27,4
4783,971,5
4783,4669,5
4784,208,4
4784,221,4
4784,103,4
4784,18,3
4784,6,5
4784,66,4
4784,8,4
4784,27,5
4784,26,5
4784,115,4
4784,219,4
4785,267,4
4785,100,2
4785,9976,3
4785,89,4
4785,9409,5
4785,311,4
4785,860,1
4785,185,5
4785,3895,2
4785,271,5
4785,2243,1
4786,77,4
4786,89,5
4786,15,5
4786,17,5
4786,103,5
4786,350,5
4786,135,4
4786,1063,4
4786,461,2
4786,2936,4
4786,22,2
4786,27,5
4787,149,5
4787,15,5
4787,18,3
4787,752,5
4787,800,5
4787,1353,5
4787,213,5
4787,207,2
4787,952,5
4787,588,5
4787,808,5
4787,9,4
4787,27,5
4787,4106,5
4787,496,5
4787,29,1
4787,103,3
4787,254,5
4787,79,5
4787,1063,4
4787,6,4
4787,19,4
4787,822,5
4787,381,4
4787,178,4
4787,455,2
4787,161,5
4787,1272,4
4787,144,4
4787,26,5
4787,115,5
4787,829,5
4788,279,5
4788,273,5
4788,413,5
4788,3136,1
4788,79,1
4788,217,5
4788,4615,1
4788,9,1
4788,227,5
4788,218,5
4788,3225,5
4788,346,5
4789,89,5
4789,825,4
4789,996,4
4789,103,5
4789,79,5
4789,862,5
4789,619,5
4789,9,5
4789,2766,5
4789,10,5
4789,3564,5
4789,105,5
4789,1734,5
4789,190,5
4789,280,3
4790,432,5
4790,456,5
4790,202,4
4790,17,4
4790,3777,3
4790,79,5
4790,217,5
4790,6,4
4790,2234,4
4790,612,3
4790,9,5
4790,1721,2
4790,10,5
4790,276,5
4790,154,5
4790,27,4
4790,451,5
4790,346,4
4791,89,5
4791,107,3
4791,174,2
4791,278,3
4791,225,3
4791,66,3
4791,245,5
4791,500,3
4791,10,4
4791,26,5
4791,309,3
4791,115,3
4791,234,4
4791,29,2
4792,9977,1
4792,9978,5
4792,9979,5
4792,9195,5
4792,701,5
4792,9980,1
4792,1200,1
4792,9981,1
4792,9197,5
4792,9982,1
4792,9983,1
4792,9198,5
4792,9984,1
4792,2429,1
4792,9985,1
4792,9986,5
4792,9987,1
4793,1697,5
4793,110,5
4793,32,4
4793,3798,5
4793,9949,5
4793,3358,5
4793,3803,5
4793,360,5
4793,36,5
4793,3243,5
4793,37,5
4793,3804,5
4793,1267,5
4793,3805,5
4793,2809,5
4793,1385,5
4793,1388,5
4793,5047,5
4793,2037,5
4793,48,5
4793,7233,5
4793,430,5
4793,2953,5
4793,1086,5
4793,3806,5
4793,1395,5
4793,322,5
4793,374,5
4793,3477,5
4793,380,5
4793,777,5
4793,295,5
4793,7610,5
4793,173,5
4793,9988,5
4793,1038,5
4793,384,5
4793,4524,5
4793,9989,5
4793,387,5
4793,2543,5
4793,1731,5
4793,204,5
4793,2340,5
4793,6418,5
4793,1345,5
4793,1737,5
4793,61,5
4793,5917,5
4793,2777,5
4793,397,5
4793,915,5
4793,540,5
4793,400,5
4793,2859,5
4793,717,5
4793,9990,5
4793,619,5
4793,3175,5
4793,1304,5
4793,4907,5
4793,150,5
4793,3633,5
4793,5919,5
4793,81,5
4793,3605,5
4793,85,5
4793,20,5
4793,83,5
4793,652,5
4793,3808,5
4793,2808,5
4793,2767,5
4793,943,5
4793,3810,5
4793,9991,5
4793,3718,5
4793,1692,5
4793,3620,5
4793,3764,5
4793,9242,5
4793,1438,5
4793,6079,5
4793,420,5
4794,323,4
4794,548,5
4794,489,5
4794,22,4
4794,201,4
4794,366,4
4794,41,5
4794,368,3
4794,1906,5
4794,160,5
4794,2471,4
4794,48,5
4794,496,5
4794,51,4
4794,337,5
4794,192,5
4794,731,3
4794,922,4
4794,3195,4
4794,103,5
4794,768,5
4794,6,4
4794,1718,4
4794,137,4
4794,5869,4
4794,684,4
4794,488,5
4794,777,4
4794,780,4
4794,784,5
4794,567,4
4794,785,5
4794,204,4
4794,118,4
4794,15,5
4794,17,3
4794,701,4
4794,1542,4
4794,713,5
4794,180,5
4794,1599,4
4794,582,3
4794,199,3
4794,154,5
4794,800,5
4794,1354,4
4794,588,5
4794,202,4
4794,704,4
4794,2145,4
4794,3368,3
4794,3654,5
4794,2221,5
4794,9,5
4794,808,4
4794,678,5
4794,131,5
4794,27,5
4794,407,4
4794,2007,5
4794,28,5
4794,193,4
4794,79,5
4794,7462,4
4794,19,4
4794,324,5
4794,2301,4
4794,818,4
4794,20,5
4794,820,5
4794,612,3
4794,596,4
4794,276,5
4794,88,5
4794,615,5
4794,155,5
4794,455,4
4794,93,4
4794,167,5
4795,208,5
4795,279,4
4795,220,4
4795,263,4
4795,270,5
4795,5,4
4795,271,4
4795,10,5
4795,27,4
4795,26,5
4795,115,4
4795,234,5
4796,262,1
4796,100,5
4796,106,5
4796,89,5
4796,107,5
4796,860,1
4796,102,5
4796,185,5
4796,175,5
4796,271,5
4796,500,5
4796,188,5
4796,309,5
4796,189,4
4797,4494,1
4797,825,5
4797,803,5
4797,5968,5
4797,3972,1
4797,3941,5
4797,1308,5
4797,10,5
4797,530,5
4797,430,1
4797,1023,5
4797,9992,5
4798,106,5
4798,89,5
4798,182,4
4798,184,2
4798,102,4
4798,185,3
4798,186,4
4798,188,4
4798,105,4
4798,309,3
4798,189,4
4799,2519,1
4799,3309,5
4799,9993,5
4799,2429,1
4799,1589,5
4799,135,5
4799,18,5
4799,8,4
4799,47,1
4799,528,4
4799,1062,1
4799,341,5
4799,26,1
4800,207,5
4800,208,5
4800,178,5
4800,89,4
4800,103,5
4800,18,2
4800,225,5
4800,19,3
4800,6,5
4800,35,5
4800,169,5
4800,188,5
4800,210,5
4800,211,4
4800,212,4
4800,115,3
4801,277,5
4801,103,4
4801,185,5
4801,79,5
4801,769,5
4801,186,5
4801,278,3
4801,324,5
4801,488,5
4801,124,4
4801,105,3
4801,624,5
4801,276,5
4801,489,5
4801,800,5
4801,213,5
4801,455,5
4801,127,5
4801,759,3
4801,91,4
4801,128,5
4801,161,5
4801,9,5
4801,10,4
4801,333,4
4801,115,3
4801,496,5
4801,280,4
4802,245,3
4802,271,4
4802,210,1
4802,207,5
4802,267,3
4802,249,4
4802,174,5
4802,223,1
4802,225,3
4802,187,4
4802,4715,4
4802,309,4
4802,29,3
4802,1013,3
4802,100,3
4802,102,5
4802,278,4
4802,169,2
4802,313,3
4802,219,2
4802,234,4
4802,178,5
4802,279,5
4802,220,2
4802,262,4
4802,106,5
4802,221,4
4802,91,4
4802,1012,3
4802,175,4
4802,188,4
4802,115,4
4802,280,4
4803,102,5
4803,185,5
4803,35,5
4803,6,5
4803,211,5
4803,189,3
4803,178,5
4803,262,1
4803,89,2
4803,106,4
4803,182,5
4803,91,5
4803,174,4
4803,221,5
4803,175,5
4803,187,3
4803,318,5
4803,10,5
4804,288,5
4804,8380,5
4804,185,5
4804,772,5
4804,336,5
4804,245,5
4804,232,5
4804,2743,1
4804,3851,5
4804,2803,5
4804,2759,5
4804,263,5
4804,5409,5
4804,249,5
4804,46,5
4804,3967,5
4804,2019,5
4804,1114,5
4805,240,4
4805,349,4
4805,103,4
4805,185,5
4805,186,4
4805,948,1
4805,5,3
4805,104,3
4805,66,4
4805,19,3
4805,35,3
4805,271,4
4805,8,4
4805,218,3
4805,990,3
4805,915,3
4805,106,5
4805,782,4
4805,91,3
4805,674,3
4805,404,4
4805,717,4
4805,1075,5
4805,109,5
4805,223,3
4805,9,5
4805,25,3
4805,10,4
4805,27,4
4805,26,4
4805,29,2
4805,28,5
4806,15,5
4806,350,5
4806,4548,5
4806,2058,4
4806,198,3
4806,353,4
4806,2845,4
4806,614,2
4806,22,4
4806,915,3
4806,154,5
4806,213,4
4806,917,4
4806,109,5
4806,176,3
4806,9,5
4806,729,4
4806,407,3
4806,208,4
4806,337,5
4806,921,3
4806,559,1
4806,103,5
4806,79,5
4806,1063,4
4806,135,4
4806,19,4
4806,6,5
4806,8,4
4806,2936,5
4806,181,4
4806,1615,5
4806,2948,3
4806,422,5
4806,138,4
4806,2168,1
4806,567,5
4806,10,5
4806,204,4
4806,26,5
4806,115,5
4806,148,4
4807,207,4
4807,103,5
4807,18,3
4807,6,5
4807,19,3
4807,8,4
4807,10,5
4807,27,5
4807,26,5
4807,115,4
4807,219,2
4808,4758,4
4808,574,5
4808,9994,5
4808,740,2
4808,1708,5
4808,7632,4
4808,961,3
4808,857,5
4808,2371,5
4808,161,2
4808,509,4
4808,1366,4
4808,449,4
4808,3743,5
4808,730,4
4809,32,1
4809,9995,1
4809,15,5
4809,101,3
4809,9540,5
4809,350,5
4809,1102,1
4809,61,5
4809,2586,5
4809,198,4
4809,582,4
4809,199,5
4809,154,5
4809,366,5
4809,1354,5
4809,9996,1
4809,758,3
4809,805,2
4809,6995,3
4809,3789,4
4809,48,5
4809,208,5
4809,1938,2
4809,920,2
4809,337,5
4809,485,5
4809,193,5
4809,731,3
4809,9997,5
4809,2585,5
4809,1006,2
4809,611,4
4809,5398,4
4809,618,5
4809,2587,5
4809,2898,5
4809,6,3
4809,8,5
4809,1984,3
4809,137,3
4809,5862,2
4809,562,2
4809,377,5
4809,378,4
4809,105,5
4809,2625,2
4809,4614,5
4809,382,4
4809,2498,4
4809,943,4
4809,90,2
4809,91,4
4809,504,3
4809,9998,2
4809,784,5
4809,1956,3
4809,175,2
4809,2543,1
4809,2489,4
4809,787,5
4809,10,5
4809,418,2
4809,955,5
4809,212,5
4809,167,5
4809,280,1
4810,208,5
4810,178,4
4810,262,3
4810,89,5
4810,209,4
4810,311,5
4810,174,3
4810,91,1
4810,109,5
4810,35,1
4810,169,3
4810,19,2
4810,10,5
4810,26,5
4810,219,3
4811,185,5
4811,769,5
4811,3104,5
4811,997,5
4811,324,5
4811,820,5
4811,20,1
4811,105,5
4811,800,5
4811,778,5
4811,234,5
4811,453,5
4811,207,5
4811,823,5
4811,3040,5
4811,455,5
4811,161,5
4811,1491,5
4811,204,5
4811,115,5
4811,496,5
4811,29,2
4812,920,5
4812,17,5
4812,470,5
4812,103,5
4812,79,5
4812,426,5
4812,216,4
4812,217,5
4812,19,1
4812,6,5
4812,1785,5
4812,376,5
4812,798,5
4812,4089,5
4812,684,5
4812,998,4
4812,273,5
4812,725,5
4812,202,5
4812,443,5
4812,423,5
4812,9,1
4812,10,5
4812,332,5
4812,26,5
4812,334,5
4812,28,4
4812,346,5
4812,765,5
4813,208,4
4813,100,4
4813,102,3
4813,103,5
4813,18,4
4813,104,4
4813,66,4
4813,6,4
4813,19,2
4813,105,4
4813,219,4
4813,178,4
4813,207,4
4813,91,4
4813,9,4
4813,25,3
4813,10,3
4813,27,4
4814,272,5
4814,792,5
4814,103,4
4814,9999,2
4814,6,4
4814,20,5
4814,353,5
4814,952,5
4814,107,1
4814,10000,1
4814,91,4
4814,834,5
4814,223,1
4814,161,5
4814,175,4
4814,2723,5
4814,9,5
4814,10,5
4814,729,4
4814,26,5
4814,115,5
4814,280,4
4814,29,1
4814,2790,5
4814,99,1
4815,311,4
4815,102,3
4815,278,4
4815,8,4
4815,105,5
4815,219,4
4815,178,5
4815,207,5
4815,89,5
4815,182,3
4815,184,4
4815,91,4
4815,174,2
4815,175,3
4815,318,3
4815,10,3
4815,188,5
4815,280,1
4816,208,3
4816,100,1
4816,182,4
4816,101,3
4816,186,2
4816,18,3
4816,35,4
4816,6,5
4816,5181,4
4816,8,2
4816,10,5
4816,26,4
4817,1697,5
4817,5747,5
4817,3326,1
4817,709,5
4817,243,5
4817,186,5
4817,3193,5
4817,18,1
4817,7175,5
4817,8987,5
4817,153,1
4817,636,5
4817,361,5
4817,10001,5
4817,715,5
4817,10002,5
4817,190,5
4817,917,5
4817,859,5
4817,2405,1
4817,4451,5
4817,860,5
4817,3930,5
4817,2986,5
4817,2757,5
4817,6126,5
4817,6852,4
4817,7844,5
4817,4468,5
4817,2042,5
4817,10003,5
4817,282,5
4817,1333,5
4817,10004,5
4817,102,5
4817,253,5
4817,185,5
4817,468,5
4817,3882,5
4817,6120,5
4817,2612,1
4817,500,5
4817,1010,5
4817,105,1
4817,6123,5
4817,1853,5
4817,3246,5
4817,106,5
4817,182,5
4817,2880,5
4817,7776,5
4817,6125,5
4817,2689,5
4817,188,1
4817,10005,5
4817,10006,5
4817,240,5
4817,10007,5
4817,9597,5
4817,1016,5
4817,1741,5
4817,66,5
4817,245,5
4817,396,1
4817,3323,5
4817,6355,3
4817,189,3
4817,634,5
4817,2617,1
4817,184,5
4817,202,5
4817,6124,5
4817,8593,5
4817,9,5
4817,1673,5
4817,1303,5
4817,678,5
4817,309,5
4817,100,1
4817,1089,1
4817,79,5
4817,1944,5
4817,612,5
4817,8,5
4817,631,5
4817,6122,5
4817,449,5
4817,3861,5
4817,2625,1
4817,2756,5
4817,8263,1
4817,10008,5
4817,89,5
4817,107,1
4817,91,1
4817,3587,5
4817,1012,5
4817,471,5
4817,3694,5
4817,2758,5
4818,710,5
4818,2777,3
4818,752,5
4818,583,5
4818,22,4
4818,213,1
4818,211,4
4818,917,5
4818,207,4
4818,498,5
4818,2708,4
4818,1075,5
4818,9,5
4818,1556,5
4818,719,5
4818,51,5
4818,208,5
4818,2,5
4818,558,5
4818,337,5
4818,559,4
4818,185,5
4818,769,5
4818,79,5
4818,324,5
4818,6,4
4818,2936,5
4818,105,5
4818,88,5
4818,178,4
4818,91,4
4818,161,5
4818,567,5
4818,1078,5
4818,10,4
4818,6823,5
4819,207,5
4819,277,5
4819,279,5
4819,100,3
4819,89,5
4819,91,5
4819,103,5
4819,66,5
4819,35,1
4819,6,4
4819,9,5
4819,10,5
4819,105,5
4819,210,1
4819,26,1
4819,29,1
4820,101,4
4820,103,3
4820,185,1
4820,104,4
4820,6,4
4820,35,3
4820,8,5
4820,105,4
4820,213,3
4820,219,4
4820,106,1
4820,89,4
4820,91,3
4820,109,5
4820,176,4
4820,47,5
4820,9,3
4820,318,1
4820,10,5
4820,26,5
4821,262,5
4821,15,5
4821,270,5
4821,253,5
4821,103,4
4821,338,1
4821,109,5
4821,1249,5
4821,176,3
4821,1613,5
4821,9,5
4821,7499,3
4821,10,4
4821,488,5
4821,489,5
4821,26,5
4822,272,5
4822,432,5
4822,283,5
4822,4314,5
4822,1409,5
4822,1377,5
4822,1768,2
4822,489,2
4822,800,5
4822,1833,2
4822,207,1
4822,127,5
4822,1156,5
4822,1773,5
4822,202,4
4822,2324,3
4822,617,5
4822,761,5
4822,2147,2
4822,1231,5
4822,5290,5
4822,2571,3
4822,128,5
4822,717,5
4822,4740,5
4822,238,1
4822,833,5
4822,3284,5
4822,646,4
4822,1095,5
4822,1359,5
4822,811,5
4822,2596,5
4822,946,2
4822,496,5
4822,334,5
4822,2069,1
4822,1937,5
4822,77,5
4822,192,5
4822,446,4
4822,816,1
4822,522,5
4822,470,2
4822,612,4
4822,3301,5
4822,20,2
4822,682,5
4822,488,5
4822,998,2
4822,1986,5
4822,615,5
4822,219,1
4822,451,5
4822,452,5
4822,455,4
4822,502,5
4822,456,5
4822,2434,5
4822,2086,5
4822,1857,5
4822,2341,5
4822,1046,5
4823,3386,1
4823,103,1
4823,251,1
4823,6,5
4823,66,4
4823,8,5
4823,10,5
4823,582,1
4823,27,5
4823,211,5
4823,26,5
4823,115,5
4823,219,5
4824,103,5
4824,18,5
4824,169,1
4824,19,5
4824,66,5
4824,105,5
4824,219,5
4824,178,4
4824,262,5
4824,89,5
4824,106,2
4824,223,5
4824,175,5
4824,10,5
4824,26,5
4824,27,5
4824,280,3
4825,207,5
4825,178,5
4825,102,4
4825,221,4
4825,103,5
4825,18,4
4825,35,4
4825,6,5
4825,19,4
4825,27,5
4825,26,5
4826,208,4
4826,262,4
4826,100,4
4826,311,4
4826,221,1
4826,709,4
4826,18,2
4826,169,4
4826,19,3
4826,682,4
4826,2396,4
4826,188,3
4826,211,3
4826,213,2
4826,313,1
4827,432,5
4827,721,4
4827,831,5
4827,15,5
4827,17,5
4827,639,5
4827,22,5
4827,154,5
4827,585,4
4827,872,5
4827,202,5
4827,223,1
